time,pair,tf,dir,entry,stop,target,stop_pips,R
2023-11-21 20:00:00,GBPUSD,H4,buy,1.25347,1.25161,1.25719,18.6,-1.063
2023-11-24 04:00:00,GBPUSD,H4,buy,1.25741,1.25230,1.26763,51.1,1.976
2023-11-27 04:00:00,GBPUSD,H4,buy,1.26371,1.25896,1.27321,47.5,-1.026
2023-12-04 12:00:00,GBPUSD,H4,sell,1.26311,1.26881,1.25171,57.0,1.979
2023-12-05 16:00:00,GBPUSD,H4,sell,1.26006,1.26526,1.24966,52.0,-1.023
2023-12-07 20:00:00,GBPUSD,H4,sell,1.25894,1.26133,1.25416,23.9,1.950
2023-12-21 16:00:00,GBPUSD,H4,sell,1.26891,1.26968,1.26737,7.7,-1.140
2023-12-28 20:00:00,GBPUSD,H4,buy,1.27460,1.27111,1.28158,34.9,-1.035
2024-01-03 20:00:00,GBPUSD,H4,sell,1.26698,1.26771,1.26552,7.3,-1.146
2024-01-08 12:00:00,GBPUSD,H4,buy,1.27516,1.26719,1.29110,79.7,-1.015
2024-01-29 08:00:00,GBPUSD,H4,sell,1.26798,1.27194,1.26006,39.6,-1.031
2024-01-31 00:00:00,GBPUSD,H4,sell,1.26913,1.27011,1.26717,9.8,1.887
2024-02-07 16:00:00,GBPUSD,H4,sell,1.26320,1.26426,1.26108,10.6,1.895
2024-02-12 08:00:00,GBPUSD,H4,sell,1.26281,1.26554,1.25735,27.3,-1.044
2024-02-14 08:00:00,GBPUSD,H4,sell,1.25591,1.26119,1.24535,52.8,-1.023
2024-02-20 08:00:00,GBPUSD,H4,buy,1.26412,1.25780,1.27676,63.2,1.981
2024-03-26 00:00:00,GBPUSD,H4,buy,1.26490,1.26329,1.26812,16.1,-1.072
2024-05-29 08:00:00,GBPUSD,H4,sell,1.27116,1.27725,1.25898,60.9,-1.020
2024-06-04 12:00:00,GBPUSD,H4,buy,1.27711,1.27415,1.28303,29.6,-1.041
2024-06-06 16:00:00,GBPUSD,H4,buy,1.27923,1.27612,1.28545,31.1,-1.039
2024-06-10 20:00:00,GBPUSD,H4,sell,1.27357,1.27380,1.27311,2.3,-1.352
2024-06-18 04:00:00,GBPUSD,H4,sell,1.26738,1.27158,1.25898,42.0,-1.029
2024-06-19 12:00:00,GBPUSD,H4,sell,1.27178,1.27407,1.26720,22.9,1.948
2024-06-21 08:00:00,GBPUSD,H4,sell,1.26422,1.26752,1.25762,33.0,-1.036
2024-06-25 12:00:00,GBPUSD,H4,sell,1.26890,1.27032,1.26606,14.2,1.919
2024-06-28 16:00:00,GBPUSD,H4,sell,1.26427,1.26642,1.25997,21.5,-1.055
2024-07-05 16:00:00,GBPUSD,H4,buy,1.28114,1.27602,1.29138,51.2,1.976
2024-08-05 08:00:00,GBPUSD,H4,buy,1.27636,1.27088,1.28732,54.8,-1.022
2024-08-21 08:00:00,GBPUSD,H4,buy,1.30759,1.30094,1.32089,66.5,1.982
2024-09-13 16:00:00,GBPUSD,H4,buy,1.31191,1.31134,1.31305,5.7,1.820
2024-10-07 00:00:00,GBPUSD,H4,buy,1.31120,1.30778,1.31804,34.2,-1.035
2024-10-17 16:00:00,GBPUSD,H4,sell,1.30143,1.30238,1.29953,9.5,-1.116
2024-10-22 08:00:00,GBPUSD,H4,sell,1.29679,1.30159,1.28719,48.0,-1.025
2024-10-31 12:00:00,GBPUSD,H4,sell,1.28986,1.30006,1.26946,102.0,-1.012
2024-11-04 20:00:00,GBPUSD,H4,buy,1.29558,1.29329,1.30016,22.9,1.948
2024-11-07 16:00:00,GBPUSD,H4,sell,1.29773,1.30099,1.29121,32.6,1.963
2024-11-11 04:00:00,GBPUSD,H4,sell,1.28810,1.29266,1.27898,45.6,1.973
2024-11-13 16:00:00,GBPUSD,H4,sell,1.27050,1.27701,1.25748,65.1,1.981
2024-12-02 12:00:00,GBPUSD,H4,sell,1.26538,1.27233,1.25148,69.5,-1.018
2024-12-18 08:00:00,GBPUSD,H4,sell,1.26927,1.27268,1.26245,34.1,1.965
2024-12-22 16:00:00,GBPUSD,H4,sell,1.25721,1.26150,1.24863,42.9,1.314
2024-12-24 16:00:00,GBPUSD,H4,sell,1.25298,1.25755,1.24384,45.7,-1.027
2025-01-06 00:00:00,GBPUSD,H4,buy,1.24801,1.24100,1.26203,70.1,-1.018
2025-01-10 16:00:00,GBPUSD,H4,sell,1.22044,1.23224,1.19684,118.0,-1.010
2025-01-29 08:00:00,GBPUSD,H4,sell,1.24312,1.24641,1.23654,32.9,-1.037
2025-02-04 08:00:00,GBPUSD,H4,buy,1.24832,1.23775,1.26946,105.7,-1.012
2025-02-12 16:00:00,GBPUSD,H4,buy,1.24448,1.23724,1.25896,72.4,1.983
2025-02-17 00:00:00,GBPUSD,H4,buy,1.25908,1.25768,1.26188,14.0,1.918
2025-02-23 16:00:00,GBPUSD,H4,buy,1.26664,1.26236,1.27520,42.8,-1.028
2025-02-27 04:00:00,GBPUSD,H4,buy,1.26665,1.26489,1.27017,17.6,-1.066
2025-02-28 16:00:00,GBPUSD,H4,sell,1.25744,1.26224,1.24784,48.0,-1.025
2025-03-04 04:00:00,GBPUSD,H4,buy,1.27463,1.26773,1.28843,69.0,1.982
2025-03-06 12:00:00,GBPUSD,H4,buy,1.28776,1.28645,1.29038,13.1,1.913
2025-03-09 16:00:00,GBPUSD,H4,buy,1.29378,1.28934,1.30266,44.4,-1.027
2025-03-12 08:00:00,GBPUSD,H4,buy,1.29723,1.29122,1.30925,60.1,-1.020
2025-03-19 16:00:00,GBPUSD,H4,buy,1.30089,1.29538,1.31191,55.1,-1.022
2025-03-24 12:00:00,GBPUSD,H4,sell,1.29210,1.29750,1.28130,54.0,-1.023
2025-03-28 08:00:00,GBPUSD,H4,sell,1.29433,1.29690,1.28919,25.7,-1.046
2025-04-02 08:00:00,GBPUSD,H4,buy,1.29729,1.28992,1.31203,73.7,1.983
2025-04-08 08:00:00,GBPUSD,H4,sell,1.27677,1.27971,1.27089,29.4,-1.041
2025-04-15 04:00:00,GBPUSD,H4,buy,1.32312,1.31628,1.33680,68.4,1.982
2025-04-17 04:00:00,GBPUSD,H4,buy,1.32271,1.32011,1.32791,26.0,1.954
2025-04-18 12:00:00,GBPUSD,H4,buy,1.32889,1.32557,1.33553,33.2,1.964
2025-04-22 04:00:00,GBPUSD,H4,buy,1.33773,1.33604,1.34111,16.9,-1.069
2025-04-25 00:00:00,GBPUSD,H4,sell,1.32978,1.33496,1.31942,51.8,-1.024
2025-05-01 12:00:00,GBPUSD,H4,sell,1.32784,1.33462,1.31428,67.8,-1.018
2025-05-07 16:00:00,GBPUSD,H4,sell,1.32899,1.33780,1.31137,88.1,-1.014
2025-05-11 16:00:00,GBPUSD,H4,sell,1.32844,1.33233,1.32066,38.9,1.969
2025-05-18 16:00:00,GBPUSD,H4,buy,1.33046,1.32493,1.34152,55.3,1.978
2025-05-20 04:00:00,GBPUSD,H4,buy,1.33616,1.33432,1.33984,18.4,-1.064
2025-05-26 16:00:00,GBPUSD,H4,buy,1.35649,1.35498,1.35951,15.1,-1.076
2025-05-30 16:00:00,GBPUSD,H4,buy,1.34532,1.34468,1.34660,6.4,1.837
2025-06-12 08:00:00,GBPUSD,H4,buy,1.35860,1.35216,1.37148,64.4,-1.019
2025-06-18 08:00:00,GBPUSD,H4,sell,1.34687,1.34773,1.34515,8.6,1.873
2025-06-25 16:00:00,GBPUSD,H4,buy,1.36891,1.35893,1.38887,99.8,-1.012
2025-07-14 04:00:00,GBPUSD,H4,sell,1.34824,1.35051,1.34370,22.7,1.948
2025-07-24 04:00:00,GBPUSD,H4,sell,1.35512,1.35893,1.34750,38.1,1.968
2025-07-28 04:00:00,GBPUSD,H4,sell,1.34265,1.34532,1.33731,26.7,1.955
2025-08-08 16:00:00,GBPUSD,H4,buy,1.34447,1.34167,1.35007,28.0,-1.043
2025-09-03 08:00:00,GBPUSD,H4,buy,1.34475,1.33321,1.36783,115.4,1.989
2025-09-04 12:00:00,GBPUSD,H4,sell,1.34357,1.34600,1.33871,24.3,-1.049
2025-09-08 00:00:00,GBPUSD,H4,buy,1.35158,1.34809,1.35856,34.9,1.965
2025-09-10 08:00:00,GBPUSD,H4,buy,1.35462,1.35116,1.36154,34.6,-1.035
2025-09-17 08:00:00,GBPUSD,H4,buy,1.36585,1.36286,1.37183,29.9,-1.040
2025-09-19 08:00:00,GBPUSD,H4,sell,1.34821,1.35604,1.33255,78.3,1.984
2025-09-25 08:00:00,GBPUSD,H4,sell,1.33481,1.34679,1.31085,119.8,-1.010
2025-10-02 12:00:00,GBPUSD,H4,sell,1.34429,1.35111,1.33065,68.2,1.982
2025-10-08 16:00:00,GBPUSD,H4,sell,1.34000,1.34393,1.33214,39.3,1.969
2025-10-10 16:00:00,GBPUSD,H4,sell,1.33533,1.33718,1.33163,18.5,1.937
2025-10-13 12:00:00,GBPUSD,H4,buy,1.33305,1.33138,1.33639,16.7,-1.070
2025-10-15 16:00:00,GBPUSD,H4,buy,1.34028,1.33336,1.35412,69.2,-1.018
2025-10-23 20:00:00,GBPUSD,H4,buy,1.33250,1.33065,1.33620,18.5,-1.063
2025-10-30 08:00:00,GBPUSD,H4,sell,1.31553,1.32195,1.30269,64.2,1.981
2025-12-04 04:00:00,GBPUSD,H4,buy,1.33488,1.33263,1.33938,22.5,-1.053
2025-12-11 12:00:00,GBPUSD,H4,buy,1.33937,1.33534,1.34743,40.3,-1.030
2025-12-18 12:00:00,GBPUSD,H4,buy,1.33779,1.33398,1.34541,38.1,1.968
2025-12-23 20:00:00,GBPUSD,H4,buy,1.35135,1.34698,1.36009,43.7,-1.028
2022-01-03 15:00:00,NZDUSD,H1,sell,0.67835,0.67972,0.67561,13.7,-1.084
2022-01-04 00:00:00,NZDUSD,H1,buy,0.67956,0.67838,0.68192,11.8,-1.096
2022-01-04 16:00:00,NZDUSD,H1,buy,0.68032,0.67969,0.68158,6.3,-1.166
2022-01-06 07:00:00,NZDUSD,H1,sell,0.67556,0.67686,0.67296,13.0,-1.088
2022-01-10 13:00:00,NZDUSD,H1,sell,0.67534,0.67581,0.67440,4.7,-1.210
2022-01-11 22:00:00,NZDUSD,H1,buy,0.67917,0.67783,0.68185,13.4,-1.085
2022-01-19 05:00:00,NZDUSD,H1,buy,0.67971,0.67751,0.68411,22.0,-1.054
2022-01-20 05:00:00,NZDUSD,H1,sell,0.67776,0.67818,0.67692,4.2,-1.229
2022-01-21 03:00:00,NZDUSD,H1,sell,0.67193,0.67356,0.66867,16.3,-1.071
2022-01-24 05:00:00,NZDUSD,H1,sell,0.66910,0.67197,0.66336,28.7,1.958
2022-01-25 06:00:00,NZDUSD,H1,sell,0.66678,0.66871,0.66292,19.3,-1.061
2022-01-25 18:00:00,NZDUSD,H1,buy,0.66894,0.66811,0.67060,8.3,-1.131
2022-02-03 16:00:00,NZDUSD,H1,sell,0.66590,0.66704,0.66362,11.4,-1.099
2022-02-06 19:00:00,NZDUSD,H1,sell,0.66080,0.66266,0.65708,18.6,-1.063
2022-02-09 14:00:00,NZDUSD,H1,buy,0.66884,0.66827,0.66998,5.7,-1.180
2022-02-10 20:00:00,NZDUSD,H1,sell,0.66623,0.66772,0.66325,14.9,1.923
2022-02-17 12:00:00,NZDUSD,H1,sell,0.66970,0.67182,0.66546,21.2,-1.056
2022-02-24 19:00:00,NZDUSD,H1,buy,0.66936,0.66832,0.67144,10.4,1.893
2022-02-25 12:00:00,NZDUSD,H1,buy,0.67259,0.67241,0.67295,1.8,1.590
2022-02-28 08:00:00,NZDUSD,H1,sell,0.67362,0.67405,0.67276,4.3,-1.225
2022-03-01 00:00:00,NZDUSD,H1,buy,0.67644,0.67474,0.67984,17.0,-1.068
2022-03-02 23:00:00,NZDUSD,H1,buy,0.67759,0.67602,0.68073,15.7,1.926
2022-03-03 13:00:00,NZDUSD,H1,buy,0.68010,0.67726,0.68578,28.4,-1.042
2022-03-04 11:00:00,NZDUSD,H1,buy,0.68477,0.68080,0.69271,39.7,-1.031
2022-03-07 00:00:00,NZDUSD,H1,buy,0.68971,0.68786,0.69341,18.5,-1.063
2022-03-07 22:00:00,NZDUSD,H1,sell,0.68317,0.68510,0.67931,19.3,-1.061
2022-03-11 04:00:00,NZDUSD,H1,sell,0.68399,0.68599,0.67999,20.0,1.941
2022-03-14 02:00:00,NZDUSD,H1,sell,0.67802,0.67944,0.67518,14.2,-1.081
2022-03-15 00:00:00,NZDUSD,H1,sell,0.67368,0.67503,0.67098,13.5,-1.085
2022-03-15 15:00:00,NZDUSD,H1,buy,0.67687,0.67491,0.68079,19.6,-1.060
2022-03-16 22:00:00,NZDUSD,H1,buy,0.68427,0.68219,0.68843,20.8,1.943
2022-03-22 03:00:00,NZDUSD,H1,buy,0.69085,0.68637,0.69981,44.8,1.973
2022-03-29 19:00:00,NZDUSD,H1,buy,0.69415,0.69118,0.70009,29.7,-1.040
2022-03-30 05:00:00,NZDUSD,H1,buy,0.69754,0.69512,0.70238,24.2,-1.049
2022-03-31 13:00:00,NZDUSD,H1,sell,0.69410,0.69596,0.69038,18.6,1.937
2022-04-03 18:00:00,NZDUSD,H1,sell,0.69129,0.69233,0.68921,10.4,-1.107
2022-04-06 00:00:00,NZDUSD,H1,buy,0.69412,0.69326,0.69584,8.6,1.873
2022-04-06 20:00:00,NZDUSD,H1,sell,0.69090,0.69218,0.68834,12.8,1.911
2022-04-07 17:00:00,NZDUSD,H1,sell,0.68938,0.68997,0.68820,5.9,1.825
2022-04-08 14:00:00,NZDUSD,H1,sell,0.68429,0.68521,0.68245,9.2,-1.120
2022-04-13 14:00:00,NZDUSD,H1,sell,0.67861,0.67964,0.67655,10.3,-1.108
2022-04-14 03:00:00,NZDUSD,H1,sell,0.68185,0.68350,0.67855,16.5,1.930
2022-04-14 16:00:00,NZDUSD,H1,sell,0.67818,0.67933,0.67588,11.5,1.902
2022-04-21 06:00:00,NZDUSD,H1,sell,0.67923,0.68047,0.67675,12.4,1.908
2022-04-21 18:00:00,NZDUSD,H1,sell,0.67334,0.67388,0.67226,5.4,1.812
2022-04-22 09:00:00,NZDUSD,H1,sell,0.66516,0.66906,0.65736,39.0,1.969
2022-04-24 20:00:00,NZDUSD,H1,sell,0.66154,0.66404,0.65654,25.0,-1.048
2022-04-26 23:00:00,NZDUSD,H1,sell,0.65625,0.65854,0.65167,22.9,-1.052
2022-04-27 14:00:00,NZDUSD,H1,sell,0.65407,0.65645,0.64931,23.8,1.950
2022-04-28 05:00:00,NZDUSD,H1,sell,0.64962,0.65398,0.64090,43.6,-1.028
2022-04-28 15:00:00,NZDUSD,H1,sell,0.64913,0.65072,0.64595,15.9,-1.073
2022-04-29 00:00:00,NZDUSD,H1,buy,0.65111,0.64847,0.65639,26.4,-1.045
2022-05-01 22:00:00,NZDUSD,H1,sell,0.64235,0.64744,0.63217,50.9,-1.024
2022-05-05 06:00:00,NZDUSD,H1,buy,0.65080,0.64998,0.65244,8.2,-1.132
2022-05-05 22:00:00,NZDUSD,H1,sell,0.64237,0.64425,0.63861,18.8,-1.062
2022-05-23 16:00:00,NZDUSD,H1,sell,0.64660,0.64707,0.64566,4.7,1.790
2022-05-25 10:00:00,NZDUSD,H1,buy,0.64646,0.64354,0.65230,29.2,1.959
2022-05-27 14:00:00,NZDUSD,H1,buy,0.65334,0.65214,0.65574,12.0,-1.094
2022-05-31 19:00:00,NZDUSD,H1,buy,0.65180,0.64989,0.65562,19.1,-1.061
2022-06-01 16:00:00,NZDUSD,H1,sell,0.64771,0.64982,0.64349,21.1,-1.056
2022-06-02 19:00:00,NZDUSD,H1,buy,0.65584,0.65478,0.65796,10.6,-1.105
2022-06-05 22:00:00,NZDUSD,H1,sell,0.65061,0.65158,0.64867,9.7,-1.114
2022-06-06 08:00:00,NZDUSD,H1,buy,0.65276,0.65174,0.65480,10.2,-1.109
2022-06-07 02:00:00,NZDUSD,H1,sell,0.64537,0.64969,0.63673,43.2,-1.028
2022-06-08 04:00:00,NZDUSD,H1,sell,0.64392,0.64648,0.63880,25.6,-1.047
2022-06-08 21:00:00,NZDUSD,H1,sell,0.64339,0.64519,0.63979,18.0,-1.065
2022-06-09 08:00:00,NZDUSD,H1,sell,0.64348,0.64616,0.63812,26.8,1.955
2022-06-12 17:00:00,NZDUSD,H1,sell,0.63452,0.63699,0.62958,24.7,1.952
2022-06-16 21:00:00,NZDUSD,H1,sell,0.63421,0.63707,0.62849,28.6,1.958
2022-06-17 05:00:00,NZDUSD,H1,buy,0.63345,0.63098,0.63839,24.7,-1.048
2022-06-21 02:00:00,NZDUSD,H1,sell,0.63347,0.63493,0.63055,14.6,-1.079
2022-06-21 13:00:00,NZDUSD,H1,sell,0.63365,0.63539,0.63017,17.4,1.933
2022-06-27 03:00:00,NZDUSD,H1,sell,0.63133,0.63228,0.62943,9.5,-1.116
2022-06-29 02:00:00,NZDUSD,H1,sell,0.62346,0.62604,0.61830,25.8,1.954
2022-06-29 16:00:00,NZDUSD,H1,sell,0.62155,0.62290,0.61885,13.5,-1.085
2022-06-30 19:00:00,NZDUSD,H1,buy,0.62386,0.62274,0.62610,11.2,-1.100
2022-07-03 22:00:00,NZDUSD,H1,sell,0.62051,0.62181,0.61791,13.0,-1.088
2022-07-04 07:00:00,NZDUSD,H1,buy,0.62424,0.62233,0.62806,19.1,-1.061
2022-07-04 23:00:00,NZDUSD,H1,sell,0.62088,0.62270,0.61724,18.2,1.936
2022-07-19 16:00:00,NZDUSD,H1,buy,0.62195,0.62156,0.62273,3.9,-1.243
2022-07-20 08:00:00,NZDUSD,H1,buy,0.62495,0.62336,0.62813,15.9,-1.073
2022-07-20 20:00:00,NZDUSD,H1,sell,0.62227,0.62337,0.62007,11.0,-1.102
2022-07-21 10:00:00,NZDUSD,H1,sell,0.62220,0.62286,0.62088,6.6,-1.159
2022-07-22 03:00:00,NZDUSD,H1,buy,0.62277,0.62099,0.62633,17.8,1.934
2022-07-22 16:00:00,NZDUSD,H1,buy,0.62467,0.62348,0.62705,11.9,-1.095
2022-07-25 22:00:00,NZDUSD,H1,buy,0.62689,0.62539,0.62989,15.0,-1.077
2022-07-26 13:00:00,NZDUSD,H1,sell,0.62289,0.62482,0.61903,19.3,-1.061
2022-07-27 22:00:00,NZDUSD,H1,buy,0.62632,0.62493,0.62910,13.9,1.917
2022-07-28 20:00:00,NZDUSD,H1,buy,0.62922,0.62836,0.63094,8.6,1.873
2022-07-29 13:00:00,NZDUSD,H1,sell,0.62716,0.62787,0.62574,7.1,-1.150
2022-08-01 11:00:00,NZDUSD,H1,buy,0.63440,0.63210,0.63900,23.0,-1.052
2022-08-02 02:00:00,NZDUSD,H1,sell,0.62957,0.63388,0.62095,43.1,-1.028
2022-08-04 21:00:00,NZDUSD,H1,sell,0.62932,0.63034,0.62728,10.2,-1.109
2022-08-08 19:00:00,NZDUSD,H1,buy,0.62889,0.62764,0.63139,12.5,-1.091
2022-08-09 18:00:00,NZDUSD,H1,sell,0.62841,0.62901,0.62721,6.0,-1.172
2022-08-10 10:00:00,NZDUSD,H1,buy,0.64198,0.63041,0.66512,115.7,-1.011
2022-08-17 22:00:00,NZDUSD,H1,sell,0.62788,0.62869,0.62626,8.1,1.866
2022-08-18 17:00:00,NZDUSD,H1,sell,0.62543,0.62690,0.62249,14.7,1.922
2022-08-25 15:00:00,NZDUSD,H1,sell,0.62249,0.62284,0.62179,3.5,-1.263
2022-08-29 00:00:00,NZDUSD,H1,sell,0.61035,0.61315,0.60475,28.0,-1.043
2022-08-30 17:00:00,NZDUSD,H1,sell,0.61283,0.61494,0.60861,21.1,-1.056
2022-08-31 13:00:00,NZDUSD,H1,sell,0.61244,0.61448,0.60836,20.4,1.942
2022-09-01 06:00:00,NZDUSD,H1,sell,0.60937,0.61169,0.60473,23.2,-1.051
2022-09-02 10:00:00,NZDUSD,H1,buy,0.61358,0.60864,0.62346,49.4,-1.025
2022-09-06 19:00:00,NZDUSD,H1,sell,0.60318,0.60442,0.60070,12.4,1.908
2022-09-07 19:00:00,NZDUSD,H1,sell,0.60621,0.60794,0.60275,17.3,-1.067
2022-09-08 19:00:00,NZDUSD,H1,buy,0.60690,0.60384,0.61302,30.6,1.961
2022-09-13 23:00:00,NZDUSD,H1,sell,0.59944,0.60101,0.59630,15.7,-1.074
2022-09-14 23:00:00,NZDUSD,H1,buy,0.60064,0.59983,0.60226,8.1,-1.134
2022-09-15 06:00:00,NZDUSD,H1,sell,0.59875,0.60120,0.59385,24.5,-1.049
2022-09-16 02:00:00,NZDUSD,H1,sell,0.59670,0.59855,0.59300,18.5,-1.063
2022-09-16 08:00:00,NZDUSD,H1,sell,0.59461,0.59672,0.59039,21.1,-1.056
2022-09-20 05:00:00,NZDUSD,H1,sell,0.59041,0.59499,0.58125,45.8,1.973
2022-09-20 13:00:00,NZDUSD,H1,sell,0.58868,0.59101,0.58402,23.3,-1.051
2022-09-22 03:00:00,NZDUSD,H1,sell,0.58314,0.58337,0.58268,2.3,-1.352
2022-09-22 16:00:00,NZDUSD,H1,buy,0.58419,0.58357,0.58543,6.2,-1.168
2022-09-22 23:00:00,NZDUSD,H1,sell,0.58277,0.58567,0.57697,29.0,1.959
2022-09-23 11:00:00,NZDUSD,H1,sell,0.57617,0.58127,0.56597,51.0,1.976
2022-10-05 04:00:00,NZDUSD,H1,sell,0.57348,0.57753,0.56538,40.5,-1.030
2022-10-07 14:00:00,NZDUSD,H1,buy,0.56105,0.56077,0.56161,2.8,-1.309
2022-10-24 05:00:00,NZDUSD,H1,sell,0.56888,0.57460,0.55744,57.2,-1.021
2022-10-24 17:00:00,NZDUSD,H1,sell,0.56878,0.56964,0.56706,8.6,-1.127
2022-10-25 22:00:00,NZDUSD,H1,buy,0.57476,0.57237,0.57954,23.9,1.950
2022-10-26 11:00:00,NZDUSD,H1,buy,0.58319,0.57855,0.59247,46.4,-1.026
2022-10-26 16:00:00,NZDUSD,H1,buy,0.58290,0.58154,0.58562,13.6,1.916
2022-10-28 12:00:00,NZDUSD,H1,sell,0.58008,0.58283,0.57458,27.5,-1.043
2022-11-01 04:00:00,NZDUSD,H1,buy,0.58754,0.58451,0.59360,30.3,-1.040
2022-11-02 00:00:00,NZDUSD,H1,sell,0.58677,0.58741,0.58549,6.4,-1.163
2022-11-02 22:00:00,NZDUSD,H1,sell,0.58344,0.58382,0.58268,3.8,1.752
2022-11-03 15:00:00,NZDUSD,H1,sell,0.57687,0.57872,0.57317,18.5,-1.063
2022-11-04 09:00:00,NZDUSD,H1,buy,0.59094,0.57968,0.61346,112.6,1.989
2022-11-07 04:00:00,NZDUSD,H1,buy,0.59164,0.58711,0.60070,45.3,-1.027
2022-11-07 12:00:00,NZDUSD,H1,buy,0.59281,0.59090,0.59663,19.1,-1.061
2022-11-08 16:00:00,NZDUSD,H1,buy,0.59542,0.59415,0.59796,12.7,-1.090
2022-11-09 05:00:00,NZDUSD,H1,sell,0.58984,0.59563,0.57826,57.9,-1.021
2022-11-09 12:00:00,NZDUSD,H1,sell,0.58943,0.59363,0.58103,42.0,-1.029
2022-11-10 03:00:00,NZDUSD,H1,sell,0.58594,0.58832,0.58118,23.8,-1.050
2022-11-13 19:00:00,NZDUSD,H1,buy,0.61111,0.60614,0.62105,49.7,-1.025
2022-11-14 05:00:00,NZDUSD,H1,sell,0.60706,0.61090,0.59938,38.4,-1.032
2022-11-14 21:00:00,NZDUSD,H1,buy,0.61067,0.60836,0.61529,23.1,1.949
2022-11-15 11:00:00,NZDUSD,H1,buy,0.61720,0.61207,0.62746,51.3,-1.024
2022-11-16 10:00:00,NZDUSD,H1,buy,0.61582,0.61466,0.61814,11.6,-1.097
2022-11-18 01:00:00,NZDUSD,H1,buy,0.61619,0.61509,0.61839,11.0,1.898
2022-11-21 20:00:00,NZDUSD,H1,buy,0.61196,0.60933,0.61722,26.3,1.955
2022-11-22 15:00:00,NZDUSD,H1,buy,0.61519,0.61305,0.61947,21.4,1.945
2022-11-23 19:00:00,NZDUSD,H1,buy,0.62488,0.62281,0.62902,20.7,-1.057
2022-11-28 03:00:00,NZDUSD,H1,buy,0.62320,0.61954,0.63052,36.6,-1.033
2022-11-29 03:00:00,NZDUSD,H1,buy,0.62425,0.61953,0.63369,47.2,-1.026
2022-11-29 22:00:00,NZDUSD,H1,sell,0.62160,0.62199,0.62082,3.9,-1.243
2022-11-30 19:00:00,NZDUSD,H1,buy,0.63193,0.62796,0.63987,39.7,1.969
2022-12-05 14:00:00,NZDUSD,H1,buy,0.63129,0.63007,0.63373,12.2,1.907
2022-12-08 00:00:00,NZDUSD,H1,sell,0.63522,0.63605,0.63356,8.3,-1.131
2022-12-08 19:00:00,NZDUSD,H1,buy,0.63753,0.63543,0.64173,21.0,1.944
2022-12-12 05:00:00,NZDUSD,H1,buy,0.64135,0.63810,0.64785,32.5,-1.037
2022-12-12 12:00:00,NZDUSD,H1,sell,0.63766,0.64013,0.63272,24.7,-1.048
2022-12-13 05:00:00,NZDUSD,H1,sell,0.63870,0.64084,0.63442,21.4,-1.055
2022-12-13 15:00:00,NZDUSD,H1,buy,0.64617,0.64575,0.64701,4.2,-1.229
2022-12-15 11:00:00,NZDUSD,H1,sell,0.63398,0.63996,0.62202,59.8,-1.020
2022-12-18 21:00:00,NZDUSD,H1,buy,0.63807,0.63671,0.64079,13.6,-1.084
2022-12-20 05:00:00,NZDUSD,H1,sell,0.63547,0.63714,0.63213,16.7,1.930
2022-12-21 04:00:00,NZDUSD,H1,sell,0.62943,0.63137,0.62555,19.4,-1.061
2022-12-22 17:00:00,NZDUSD,H1,sell,0.62418,0.62570,0.62114,15.2,-1.076
2022-12-23 14:00:00,NZDUSD,H1,sell,0.62880,0.63025,0.62590,14.5,1.921
2022-12-26 04:00:00,NZDUSD,H1,sell,0.62598,0.62789,0.62216,19.1,-1.061
2022-12-27 23:00:00,NZDUSD,H1,sell,0.62612,0.62842,0.62152,23.0,-1.052
2022-12-28 13:00:00,NZDUSD,H1,buy,0.63179,0.63012,0.63513,16.7,-1.070
2022-12-30 01:00:00,NZDUSD,H1,buy,0.63255,0.63151,0.63463,10.4,1.893
2023-01-02 05:00:00,NZDUSD,H1,sell,0.63239,0.63296,0.63125,5.7,-1.180
2023-01-03 11:00:00,NZDUSD,H1,sell,0.62443,0.62852,0.61625,40.9,-1.030
2023-01-04 22:00:00,NZDUSD,H1,sell,0.62679,0.63055,0.61927,37.6,-1.032
2023-01-05 15:00:00,NZDUSD,H1,sell,0.62286,0.62519,0.61820,23.3,-1.051
2023-01-08 19:00:00,NZDUSD,H1,buy,0.63611,0.63255,0.64323,35.6,-1.034
2023-01-12 23:00:00,NZDUSD,H1,buy,0.63724,0.63640,0.63892,8.4,-1.130
2023-01-16 10:00:00,NZDUSD,H1,buy,0.63889,0.63742,0.64183,14.7,-1.078
2023-01-17 19:00:00,NZDUSD,H1,buy,0.64256,0.64159,0.64450,9.7,1.886
2023-01-18 21:00:00,NZDUSD,H1,sell,0.64242,0.64495,0.63736,25.3,1.953
2023-01-23 13:00:00,NZDUSD,H1,sell,0.64853,0.64963,0.64633,11.0,-1.102
2023-01-25 04:00:00,NZDUSD,H1,sell,0.64786,0.64983,0.64392,19.7,-1.060
2023-01-25 19:00:00,NZDUSD,H1,buy,0.64792,0.64697,0.64982,9.5,-1.116
2023-01-29 19:00:00,NZDUSD,H1,buy,0.65023,0.64791,0.65487,23.2,-1.051
2023-01-31 04:00:00,NZDUSD,H1,sell,0.64277,0.64600,0.63631,32.3,-1.037
2023-02-01 05:00:00,NZDUSD,H1,sell,0.64417,0.64518,0.64215,10.1,-1.110
2023-02-02 16:00:00,NZDUSD,H1,buy,0.64745,0.64680,0.64875,6.5,-1.161
2023-02-07 03:00:00,NZDUSD,H1,sell,0.63178,0.63282,0.62970,10.4,-1.107
